id,question
715,"Kết quả của phép tính 9 836 – 3 219 là?
A. 6 627
B. 6 617
C. 6 517
D. 6 527"
716,"Kết quả của phép tính 9 l ${\times}$ 6 là?
A. 54
B. 54 l
C. 15 l
D. 45 l"
717,"Kết quả của phép tính 9 x 3 + 23 là?
A. 50
B. 60
C. 70
D. 80"
718,"Kết quả của phép tính 9 x 6 bằng?
A. 27
B. 72
C. 63
D. 54"
719,"Kết quả của phép tính 9,03 : 2,1 là?
A. 2,4
B. 3,2
C. 3,4
D. 4,3"
72,"“4m3 45dm3 = ……..m3”. Số thích hợp để điền vào chỗ chấm là?
A. 4,45
B. 4,450
C. 4,405
D. 4,045"
720,"Kết quả của phép tính 9,71 : 4 là?
A. 2,42 (dư 3)
B. 2,42 (dư 0,3)
C. 2,42 (dư 0,03)
D. 0,242 (dư 0,3)"
721,"Kết quả của phép tính 90g - 37g là?
A. 53g
B. 63g
C. 80g
D. 77g"
722,"Kết quả của phép tính 927 – 524 là?
A. 439
B.498
C. 403
D. 462"
723,"Kết quả của phép tính 9kg + 8kg – 3kg là?
A. 14 kg
B. 15 kg
C. 13 kg
D. 16 kg"
724,"Kết quả của phép tính là: $2 + 1 + 2$ = ……?
A. 5
B. 6
C. 4
D. 3"
725,"Kết quả của phép tính: 17giờ 25 phút : 4 = ........ là ?
A. 4 giờ 6 phút
B. 4 giờ 21 phút
C. 4 giờ 15 phút"
726,"Kết quả của phép tính: 3,2 + 4,65 : 1,5 là?
A. 6,783
B. 6,3
C. 5,233
D. 0,969"
727,"Kết quả của phép toán 1234 x 4 là?
A. 4935
B. 4936
C. 4946
D. 5036"
728,"Kết quả của phép toán 234 x 4 là?
A. 935
B. 936
C. 946
D. 536"
729,"Kết quả của phép trừ 85371- 9046 là?
A. 86335
B. 76325
C. 76335
D. 86325"
73,"“5,4 phút = ……giây”. Số thích hợp cần điền vào chỗ chấm là?
A. 54
B. 540
C. 192
D. 324"
730,"Kết quả đúng của phép tính 12,876 x 10 là?
A. 1287,6
B. 1,2876
C. 128,76
D. 12876"
731,"Kết quả đúng: 6000 : 2=?
A. 3000
B. 2000
C. 4000
D. 3200"
732,"Kết quả phép tính 117 x 5 là?
A. 785
B. 685
C. 625
D. 585"
733,"Kết quả phép tính 12 giờ 36 phút : 7 =
A. 1 giờ 48 phút
B. 1 giờ 40 phút
C. 1 giờ 30 phút
D. 1 giờ 15 phút"
734,"Kết quả phép tính 137 x 5 là?
A. 785
B. 685
C. 625
D. 655"
735,"Kết quả phép tính 210 : 25 = ?
A. 14
B. 22
C. 25
D. 15"
736,"Kết quả phép tính 26dam – 14dam là?
A. 14dam
B. 12dam
C. 16dam
D. 20dam"
737,"Kết quả phép tính 28 : 7 là?
A. 4
B. 5
C. 6
D. 7"
738,"Kết quả phép tính 42 giờ 56 phút : 7 =
A. 6 giờ 18 phút
B. 6 giờ 20 phút
C. 6 giờ 6 phút
D. 6 giờ 8 phút"
739,"Kết quả phép tính 6dm + 14dm là?
A. 20dm
B. 24dm
C. 27dm
D. 30dm"
74,"“5dm2 3cm2 = ……dm2”. Số thích hợp cần điền vào chỗ chấm là?
A. 5,3
B. 5,03
C. 503
D. 53"
740,"Kết quả phép tính 8 x 7 là?
A. 48
B. 64
C. 48
D. 56"
741,"Kết quả phép tính 8 x 8 – 24 là?
A. 64
B. 40
C. 50
D. 0"
742,"Kết quả phép tính 86149 + 12735 là?
A. 98885
B. 98874
C. 98884
D. 98875"
743,"Kết quả phép tính 91 : 7 là?
A. 13
B. 14
C. 15
D. 16"
744,"Kết quả phép tính nào lớn nhất trong các phép tính dưới đây?
A. 5 x 9
B. 6 x 10
C. 7 x 8
D. 9 x 7"
745,"Kết quả tính: 3,2 + 4,65 : 1,5 là?
A. 6,783
B. 6,3
C. 5,233
D. 0,969"
746,"Khi cộng một tổng với số thứ ba, ta có thể cộng số thứ nhất với …….
A. hiệu của số thứ hai và số thứ ba
B. tổng của số thứ hai và số thứ ba
C. thương của số thứ hai và số thứ ba
D. tích của số thứ hai và số thứ ba"
747,"Khi đổi chỗ các số hạng trong một tổng thì …… không thay đổi.
A. số hạng
B. hiệu
C. tổng
D. tích"
748,"Khi đồng hồ chỉ 2 giờ 30 phút thì?
A. Kim giờ chỉ giữa số 2 và số 3; kim phút chỉ vào số 6
B. Kim giờ chỉ số 2, kim phút chỉ số 6
C. Kim giờ chỉ số 3, kim phút chỉ số 6
D. Kim giờ chỉ số 2, kim phút chỉ giữa số 5 và số 6"
749,"Khi kim dài và kim ngắn đều chỉ số 12 thì đồng hồ chỉ?
A. 9 giờ
B. 10 giờ
C. 12 giờ
D. 11 giờ"
75,"“5km 706m = …….hm” Số thích hợp điền vào chỗ chấm là?
A. 50,706
B. 57,06
C. 5706
D. 50706"
750,"Khi nhân một số tự nhiên với 25, bạn Hải đã đặt các tích riêng thẳng cột với nhau nên có kết quả sai là 1722. Tích đúng của phép nhân đó là ?
A. 6150
B. 43050
C. 5950
D. 6250"
751,"Khi tính tỉ số phần trăm của 13 và 26 thì bạn nào thực hiện cách tính đúng?
A. Xuân làm: 26 x 13 : 100
B. Đông làm: 13 - 26 : 100
C. Thu làm: 13 : 26 : 100
D. Hạ làm: 13 : 26 x 100"
752,"Khoảng thời gian nào dài nhất?
A. 300 giây
B. $\frac{1}{5}$ giờ
C. 10 phút
D. $\frac{3}{20}$ giờ"
753,"Khoảng thời gian từ 13 giờ 15 phút đến 14 giờ kém 15 phút là?
A. 30 phút
B. 45 phút
C. 60 phút
D. 75 phút"
754,"Khoảng thời gian từ 7 giờ kém 20 phút đến 7 giờ 30 phút là?
A. 20 phút
B. 30 phút
C. 40 phút
D. 50 phút"
755,"Khoảng thời gian từ lúc 8 giờ 10 phút đến lúc 9 giờ kém 10 phút là?
A. 40 phút
B. 20 phút
C. 30 phút
D. 10 phút"
756,"Chọn dãy số được xếp theo thứ tự từ bé đến lớn?
A. 687; 608; 710; 715
B. 710; 715; 687; 608
C. 608; 687; 710; 715
D. 715; 710; 687; 608"
757,"Một người bán hàng bị lỗ 70 000 đồng và số tiền đó bằng 7% số tiền vốn bỏ ra. Để tính số tiền vốn của người đó ta cần tính?
A. 7000 : 7
B. 7000 × 7 : 100
C. 7000 × 100 : 7
D. 7000 × 7"
758,"Một hình chữ nhật có chiều dài 327cm, chiều rộng bằng chiều dài. Diện tích của hình chữ nhật đó là?
A. 35543cm2
B. 35643cm2
C. 34643cm2
D. 6213cm2"
759,"Số thích hợp để viết vào chỗ chấm của 1m2 25cm2 = ............cm2 là?
A. 125
B. 1025
C. 12 500
D. 10 025"
76,"“8 dm2 9 cm2 = …… cm2.” Số thích hợp để điền vào chỗ chấm là?
A. 8,9
B. 8,09
C. 809
D. 8009"
760,"805 m2 = ... ha 
 Số thích hợp điền vào chỗ trống là?
A. 80,5
B. 8,05
C. 0,805
D. 0,0805"
761,"Một người gửi tiết kiệm 1 000 000 đồng. Một năm sau người đó rút về, cả tiền gửi và tiền lãi được 1 080 000 đồng. Hỏi cả số tiền gửi và tiền lãi bằng bao nhiêu phần trăm số tiền gửi?
A. 108%
B. 10,8%
C. 1,08%
D. 8%"
762,"Một người làm trong 2 ngày được trả 72000 đồng tiền công. Hỏi với mức trả công như thế, nếu người đó làm trong 3 ngày thì được trả bao nhiêu tiền?
A. 144 000 đồng
B. 216 000 đồng
C. 180 000 đồng
D. 108 000 đồng"
763,"Chia 3,7 cho 2,4 (phần thập phân của thương chỉ lấy đến hai chữ số). Phép chia này có số dư là ?
A. 4
B. 0,4
C. 0,04
D. 0,004"
764,"Khối 5 của một trường tiểu học có 300 học sinh, trong đó có 180 học sinh nam. Số học sinh nữ chiếm số phần trăm so với số học sinh khối 5 là?
A. 40%
B. 50%
C. 60%
D. 70%"
765,"Khối lớp 1 có 348 học sinh, khối lớp 2 có nhiều hơn khối lớp 1 20 học sinh. Hỏi khối lớp 2 có bao nhiêu học sinh?
A. 368 học sinh
B. 378 học sinh
C. 381 học sinh
D. 338 học sinh"
766,"Khối lớp 5 có 500 học sinh. Trong đó có 300 học sinh nữ. Vậy số học sinh nữ chiếm số phần trăm so với số học sinh nam của khối là?
A. 60%
B. 40%
C. 50%
D. 150%"
767,"Khối lớp Hai có 305 học sinh, trong đó có 175 học sinh nam. Hỏi khối Hai có bao nhiêu học sinh nữ?
A. 130 học sinh
B. 130
C. 130 học sinh nữ
D. 230 học sinh nữ"
768,"Khối lớp Hai trồng được 150 cây, khối lớp Ba trồng được nhiều hơn khối lớp Hai 50 cây. Cả hai khối lớp trồng được tất cả là?
A. 200 cây
B. 100 cây
C. 350 cây
D. 300 cây"
769,"Khối lớp Năm có 240 học sinh trong đó có 85% số học sinh được xếp loại học lực khá và giỏi, còn lại là học sinh xếp học lực trung bình. Hỏi khối lớp Năm có bao nhiêu học sinh xếp học lực trung bình?
A. 25 học sinh
B. 36 học sinh
C. 50 học sinh
D. 72 học sinh"
77,"“8 m 9 cm = …… m”. Số thập phân thích hợp điền vào chỗ chấm là?
A. 8,09
B. 8,009
C. 8,9
D. 809"
771,"Không thực hiện phép tính, biểu thức nào dưới đây có kết quả bằng với biểu thức: 672 + (163 + 578)?
A. (163 + 578) – 672
B. (672 + 163) + 578
C. 672 + 163 – 578
D. (672 – 163) + 578"
772,"Khu vườn hình chữ nhật có chiều dài 42 m, chiều rộng 38 m. Diện tích của khu vườn đó là?
A. 1566 m2
B. 1600 m2
C. 1596 m2
D. 1186 m2"
773,"Làm tròn 28 158 đến hàng chục nghìn ta được?
A. 30 000
B. 28 000
C. 28 200
D. 28 160"
774,"Làm tròn số 13 118 đến hàng nghìn, ta được số?
A. 13 000
B. 14 000
C. 13 100
D. 14 100"
775,"Làm tròn số 23 538 đến hàng nghìn ta được?
A. 23 500
B. 24 000
C. 30 000
D. 20 000"
776,"Làm tròn số 28 643 đến hàng trăm ta được?
A. 28 640
B. 29 000
C. 30 000
D. 28 600"
777,"Làm tròn số 58 463 đến hàng nghìn ta được số?
A.58 000
B.59 000
C.58 400
D.58 500"
778,"Làm tròn số 62 549 đến hàng chục nghìn ta được?
A. 60 000
B. 62 000
C. 62 500
D. 62 550"
779,"Làm tròn số 64 719 đến hàng chục nghìn ta được?
A.60 000
B.70 000
C.64 000
D.65 000"
78,"“8 m2 6 dm2 =…… m2.” Số thích hợp điền vào chỗ chấm là?
A. 8,6
B. 86
C. 806
D. 8,06"
780,"Làm tròn số 70 849 đến hàng trăm ta được?
A. 70 800
B. 70 850
C. 70 000
D. 71 000"
781,"Làm tròn số 72 539 đến hàng trăm ta được?
A. 73 000
B. 72 500
C. 70 000
D. 72 540"
782,"Làm tròn số 78 245 đến hàng chục ta được?
A. 78 000
B. 78 250
C. 80 000
D. 78 200"
783,"Làm tròn số 95 965 đến hàng chục nghìn ta được?
A. 90 000
B. 95 000
C. 100 000
D. 96 000"
784,"Làm tròn số 99 500 đến hàng nghìn ta được?
A. 99 000
B. 100 000
C. 99 600
D. 98 000"
785,"Lan cắt một sợi dây dài 15 cm thành 3 đoạn dây có độ dài bằng nhau. Độ dài của mỗi đoạn dây đó là?
A. 3 cm
B. 4 cm
C. 5 cm
D. 6 cm"
786,"Lan có 5 hộp bánh, mỗi hộp bánh gồm 7 gói bánh. Số gói bánh mà Lan có là?
A. 28 gói bánh
B. 63 gói bánh
C. 42 gói bánh
D. 35 gói bánh"
787,"Lan có 56 cái kẹo được chia vào 7 hộp nhỏ. Mỗi hộp có số kẹo là?
A. 60 bông hoa
B. 42 bông hoa
C. 8 cái kẹo
D. 64 bông"
788,"Lan đang nghĩ đến một số tròn chục có hai chữ số mà chữ số hàng chục cộng chữ số hàng đơn vị được kết quả bằng 7. Số Lan đang nghĩ tới là?
A. 34
B. 52
C. 70
D. 61"
789,"Lan gấp được 100 con hạc, Hồng gấp được ít hơn Lan 13 con hạc. Hỏi Hồng gấp được bao nhiêu con hạc?
A. 103 con hạc
B. 113 con hạc
C. 97 con hạc
D. 87 con hạc"
79,"“9ha 7m2 = ………dam2”. Số thích hợp cần điền vào chỗ chấm là?
A. 9,7
B. 9,07
C. 900,07
D. 90,07"
790,"Lan mua 10 gói bánh có giá là 80000 đồng. Số tiền Lan phải trả khi mua 6 gói bánh như thế là?
A. 48000 đồng
B. 50000 đồng
C. 52000 đồng
D. 54000 đồng"
791,"Lan mua một máy tính xách tay tại một cửa hàng với giá niêm yết đã giảm 20% so với giá ban đầu. Tổng số tiền phải trả là 10 triệu đồng, bao gồm 8% thuế giá trị gia tăng trên giá niêm yết. Giá ban đầu của máy tính đó là?
A. 8.640.000 đ
B. 8.800.000 đ
C. 11.574.074 đ
D. 11.363.636 đ"
792,"Lan nghĩ ra một số, biết rằng đem số đó nhân với 265 thì được 55120. Số Lan nghĩ là ?
A. 208
B. 28
C. 2091
D. 281"
793,"Lấy mệnh đề phủ định của mệnh đề: 'Số 6 chia hết cho 2 và 3'
A. Số 6 chia hết cho 2 hoặc 3
B. Số 6 không chia hết cho 2 và 3
C. Số 6 không chia hết cho 2 hoặc 3
D. Số 6 không chia hết cho 2 và chia hết cho 3"
794,"Lớp 10A có 21 bạn nam và 18 bạn nữ. Hỏi có bao nhiêu cách chọn một học sinh làm lớp trưởng?
A. 168 cách
B. 29 cách
C. 39 cách
D. 158 cách"
795,"Lớp 1A có 24 bạn nam và 2 chục bạn nữ. Vậy, lớp 1A có tất cả số bạn là?
A. 26 bạn
B. 22 bạn
C. 44 bạn
D. 40 bạn"
796,"Lớp 1A và lớp 1B cùng tham gia trồng cây. Lớp 1A trồng được 38 cây. Lớp 1B trồng được 31 cây. Cả hai lớp trồng được tất cả số cây là?
A. 37 cây
B. 69 cây
C. 48 cây
D. 79 cây"
797,"Lớp 2A có 25 học sinh. Cô Hà tặng cho mỗi bạn một quyển vở thì còn lại 4 quyển. Số quyển vở cô Hà có lúc đầu là?
A. 21 quyển vở
B. 65 quyển vở
C. 27 quyển vở
D. 29 quyển vở"
798,"Lớp 3A có 44 bạn, cô giáo chia thành 4 tổ. Hỏi mỗi tổ có bao nhiêu bạn?
A. 12
B. 15
C. 13
D. 11"
799,"Lớp 3A có 8 bạn học sinh nữ và 24 bạn học sinh nam. Số bạn học sinh nữ bằng một phần mấy số bạn học sinh nam?
A. 1/1
B. 1/2
C. 1/3
D. 1/4"
8,"5m2 6dm2 = … dm2 Số thích hợp để viết vào chỗ chấm là?
A. 56
B. 560
C. 506
D. 5600"
80,"“Chiều dài phòng học của em khoảng 8….”. Tên đơn vị cần điền vào chỗ chấm là?
A. m
B. dm
C. cm
D. mm"
800,"Lớp 3A góp 70 kg giấy vụn, lớp 3B góp 85 kg giấy vụn. Số giấy vụn của hai lớp đóng vào 5 bao đều nhau. Hỏi mỗi bao có bao nhiêu ki-lô-gam giấy?
A. 25 kg
B. 30 kg
C. 32 kg
D. 31 kg"
801,"Lớp 4B có 12 học sinh nữ và 17 học sinh nam. Vậy phân số chỉ số học sinh nữ với số học sinh cả lớp là?
A. $\frac{17}{12}$
B. $\frac{12}{17}$
C. $\frac{17}{29}$
D. $\frac{12}{29}$"
802,"Lớp 5A có 40 bạn, trong đó có 24 bạn thích môn toán, còn lại là các bạn thích môn tiếng việt. Số bạn thích môn tiếng việt chiếm số phần trăm so với số bạn của lớp 5A là?
A. 40%
B. 50%
C. 60%
D. 20%"
803,"Lớp 5A có 50 học sinh. Số học sinh nam chiếm 40% số học sinh cả lớp. Lớp 5A có số học sinh nữ là?
A. 20 học sinh
B. 25 học sinh
C. 30 học sinh
D. 40 học sinh"
804,"Lớp 5C có 15 học sinh nam. Số học sinh nam chiếm 60% số học sinh cả lớp. Lớp 5C có số học sinh là?
A. 36 học sinh
B. 40 học sinh
C. 25 học sinh
D. 20 học sinh"
805,"Lớp học có 18 nữ và 12 nam. Hỏi số học sinh nữ chiếm bao nhiêu phần trăm số học sinh cả lớp?
A. 150%
B. 60%
C. 40%
D. 80%"
806,"Lớp học có 32 học sinh, số học sinh nữ là 12 em. Số học sinh nữ chiếm số phần trăm so với số học sinh nam là?
A. 60%
B. 37,5%
C. 2,66%
D. 20%"
807,"Lớp học có 32 học sinh, trong đó có 12 học sinh nữ. Hỏi số học sinh nữ chiếm bao nhiêu phần trăm số học sinh cả lớp?
A. 34,5%
B. 35,4%
C. 37,4%
D. 37,5%"
808,"Lớp học có 40 học sinh trong đó có 10 học sinh nữ. Số học sinh nữ chiếm số phần trăm so với số học sinh cả lớp là?
A. 20%
B. 25%
C. 30%
D. 35%"
809,"Lớp Minh có 32 bạn. Sáng nay, lớp Minh có tổ chức đi dã ngoại. Lúc Minh đến thì thấy có 14 bạn đã đến. Số bạn chưa đến là?
A. 18 bạn
B. 16 bạn
C. 17 bạn
D. 28 bạn"
81,"“Chín triệu bốn trăm sáu mươi bảy nghìn ba trăm hai mươi sáu” biểu thị số?
A. 9 467 000
B. 9 467 326
C. 9 000 326
D. 9 476 362"
810,"Lớp Minh có 32 bạn. Sáng nay, lớp Minh có tổ chức đi dã ngoại. Lúc Minh đến thì thấy có 14 bạn đã đến. Số bạn chưa đến là?
A. 18 bạn
B. 16 bạn
C. 17 bạn
D. 28 bạn"
811,"Luân đi đến trường là 30 phút với vận tốc 4 km/giờ. Hỏi quãng đường từ nhà Luân đến trường là bao nhiêu kí-lô-mét?
A. 8 km
B. 4 km
C. 2 km
D. 6 km"
812,"Lúc 20 giờ kim giờ và kim phút của đồng hồ tạo thành một góc ở tâm có số đo là bao nhiêu độ?
A. 60^0
B. 90^0
C. 120^0
D. 240^0"
813,"Lúc 6 giờ 20 phút, bạn Hạnh đi từ A đến B với vận tốc 12km/giờ. Biết quãng đường AB dài 18km. Hỏi đến 7 giờ 40 phút, bạn Hạnh còn cách B bao nhiêu kilômét?
A. 4km
B. 3km
C. 1km
D. 2km"
814,"Lúc 6 giờ 30 phút sáng, Lan đi học đến trường bằng xe đạp với vận tốc 16 km/giờ. trên con đường đó, lúc 6 giờ 45 phút mẹ Lan đi làm bằng xe máy với vận tốc 36 km/giờ. Sau bao lâu hai người gặp nhau?
A. 15 phút
B. 30 phút
C. 20 phút
D. 12 phút"
815,"Lúc 6 giờ 55 phút Minh bắt đầu đến trường. Minh đến trường lúc 7 giờ 10 phút. Thời gian Minh đi từ nhà đến trường hết?
A. 25 phút
B. 15 phút
C. 10 phút
D. 35 phút"
816,"Lúc 6 giờ một ô tô chở hàng đi từ A với vận tốc 45 km/giờ. Đến 8 giờ một ô tô du lịch cũng đi từ A với vận tốc 60 km/giờ và đi cùng chiều với ô tô chở hàng. Hỏi đến mấy giờ thì ô tô du lịch đuổi kịp ô tô chở hàng?
A. 12 giờ
B. 13 giờ
C. 14 giờ
D. 15 giờ"
817,"Lúc 7 giờ 45 phút một xe máy đi từ A đến B. Biết xe máy đi từ A đến B hết 2 giờ 20 phút. Hỏi xe máy đến B lúc mấy giờ?
A. 10 giờ 55 phút
B. 9 giờ 55 phút
C. 10 giờ 5 phút
D. 10 giờ 15 phút"
818,"Lúc 7 giờ sáng một ô tô khởi hành từ A đến B với vận tốc 65 km/h. Đến 8 giờ 30 phút một xe ô tô khác xuất phát từ B đến A với vận tốc 75 km/h. Hỏi hai xe gặp nhau lúc mấy giờ ? Biết rằng A cách B 657,5 km.
A. 12 giờ 9 phút
B. 12 giờ 30 phút
C. 11 giờ 54 phút
D. 12 giờ 15 phút"
819,"Lúc 8 giờ có?
A. Kim giờ chỉ vào số 8, kim phút chỉ vào số 12
B. Kim giờ chỉ vào số 12, kim phút chỉ vào số 8
C. Kim giờ chỉ vào số 8, kim phút chỉ vào số 3
D. Kim giờ chỉ vào số 8, kim phút chỉ vào số 6"
82,"“Cho 1 giờ 35 phút = ……..phút”. Số thích hợp để điền vào chỗ chấm là?
A. 95
B. 105
C. 135
D. 1,35"
820,"Ly đang nghĩ đến một số có hai chữ số mà chữ số hàng chục và chữ số hàng đơn vị là hai số giống nhau. Chữ số hàng chục và hàng đơn vị cộng lại có kết quả bằng 10. Số Ly đang nghĩ tới là?
A. 22
B. 33
C. 44
D. 55"
821,"Mai có 15 cái nhãn vở, Hà có 8 cái nhãn vở. Hà kém Mai là?
A. 9 cái nhãn vở
B. 8 cái nhãn vở
C. 7 cái nhãn vở
D. 6 cái nhãn vở"
822,"Mai có 5 tờ 20 000 đồng, Hiền có 1 tờ 50 000 đồng. Vậy Hiền có ít hơn Mai số tiền là?
A. 30 000 đồng
B. 10 000 đồng
C. 70 000 đồng
D. 50 000 đồng"
823,"Mai có 50 000 đồng gồm 5 tờ tiền có giá trị như nhau. Vậy nếu Mai có 2 tờ tiền như thế thì Mai có?
A. 12 000 đồng
B. 10 000 đồng
C. 20 000 đồng
D. 15 000 đồng"
824,"Mai có 50000 đồng gồm 5 tờ tiền có giá trị như nhau. Vậy nếu Mai có 2 tờ tiền như thế thì Mai có?
A. 12000 đồng
B. 10000 đồng
C. 20000 đồng
D. 15000 đồng"
825,"Mai có nhiều hơn Hoa 8 cái bút chì. Hoa có nhiều hơn Hương 4 cái bút chì. Hương có ít hơn Mai số bút chì là?
A. 4 cái
B. 6 cái
C. 10 cái
D. 12 cái"
826,"Mai đang nghĩ đến một số có hai chữ số mà chữ số hàng chục và chữ số hàng đơn vị là hai số giống nhau. Chữ số hàng chục và hàng đơn vị cộng lại có kết quả bằng 8. Số Mai đang nghĩ tới là?
A. 35
B. 33
C. 55
D. 44"
827,"Mai đi từ nhà lúc 6 giờ 45 phút và đến trường lúc 7 giờ 10 phút. Hỏi Mai đi từ nhà đến trường hết bao nhiêu phút?
A. 25 phút
B. 20 phút
C. 15 phút
D. 30 phút"
828,"Mai lấy 5 đôi đũa cho cả nhà. Hỏi Mai đã lấy bao nhiêu chiếc đũa?
A. 5 chiếc
B. 10 đôi
C. 10 chiếc"
829,"Mai tập thể dục từ 6 giờ 50 phút đến 7 giờ 15 phút. Hỏi Mai tập thể dục trong bao nhiêu phút?
A. 15 phút
B. 20 phút
C. 25 phút
D. 30 phút"
83,"“Chữ số 5 trong số 162,57 thuộc ……………………….”.
A. Hàng đơn vị và có giá trị $\frac{5}{10}$
B. Hàng phần mười và có giá trị $\frac{5}{10}$
C. Hàng đơn vị và có giá trị 5
D. 26 605 + 8 125"
830,"Mạnh có đoạn dây dài 1m 5 cm. Vậy đoạn dây của Mạnh dài số xăng – ti – mét là?
A. 15 cm
B. 105 cm
C. 60 cm
D. 51 cm"
831,"May một chiếc túi hết $\frac{2}{3}$ m vải. Hỏi may 3 chiếc túi như thế hết mấy mét vải?
A. 6 m
B. 12 m
C.2 m
D. 30 m"
832,"Máy thứ nhất sản xuất ra 10 dụng cụ trong 1 giờ 20 phút. Máy thứ hai sản xuất ra 12 dụng cụ như thế trong 1,5 giờ. Hỏi máy nào sản xuất 1 dụng cụ nhanh hơn và nhanh hơn bao nhiêu thời gian?
A. Máy thứ hai; 1 phút
B. Máy thứ nhất; 1 phút
C. Máy thứ hai; 0,5 phút
D. Máy thứ nhất; 0,5 phút"
833,"Mẹ cắm hoa vào 6 lọ, mỗi lọ 5 bông hoa thì vừa đủ. Mẹ có số bông hoa là?
A. 32 bông
B. 30 bông
C. 56 bông
D. 65 bông"
834,"Mẹ cho An 50 000 đồng. An mua 3 quyển vở, mỗi quyển giá 11 000 đồng và 1 chiếc bút giá 7 000 đồng. Số tiền An còn lại là?
A. 32 000 đồng
B. 18000 đồng
C. 40 000 đồng
D. 10 000 đồng"
835,"Mẹ có 1 lít dầu ăn. Mẹ đã dùng hết 350 ml để rán gà. Hỏi mẹ còn lại bao nhiêu mi–li–lít dầu?
A. 450 ml
B. 550 ml
C. 650 ml
D. 750 ml"
836,"Mẹ có 8 cái bánh, chia đều cho 2 anh em. Mỗi người có số cái bánh, chia đều cho 2 anh em. Mỗi người có số cái bánh là?
A. 2 cái bánh
B. 3 cái bánh
C. 4 cái bánh
D. 5 cái bánh"
837,"Mẹ đi chợ mua một quả bưởi nặng 1kg, 600g và một quả dưa nặng 2kg. Cả hai quả nặng số gam là?
A. 36 gam
B. 360 gam
C. 3600 gam
D. 36000 gam"
838,"Mẹ đi Nha Trang 1 tuần. Mẹ đi vào ngày 10 và sẽ trở về vào?
A. ngày 15
B. ngày 16
C. ngày 17
D. ngày 18"
839,"Mẹ Hiền mua 3 kg cam và đưa cô bán hàng 100 000 đồng. Mỗi ki – lô – gam cam có giá 22 700 đồng. Cô bán hàng làm tròn đến hàng nghìn số tiền mẹ cần trả. Vậy cô bán hàng cần trả lại mẹ số tiền là?
A. 68 100 đồng
B. 32 000 đồng
C. 31 000 đồng
D. 25 000 đồng"
840,"Mẹ hơn con 28 tuổi. Biết năm nay tuổi mẹ gấp 3 lần tuổi con. Tuổi của mẹ năm nay là?
A. 42 tuổi
B. 24 tuổi
C. 28 tuổi
D. 32 tuổi"
841,"Mẹ Mai có 3 chục quả trứng. Mẹ nhặt thêm 1 chục quả nữa trong chuồng gà để đủ bán cho cô Hà. Số quả trứng mẹ Mai bán cho cô Hà là?
A. 20 quả
B. 31 quả
C. 40 quả
D. 13 quả"
842,"Mẹ mua 12 quả cam. Mẹ biếu bà 3 quả, mẹ để phần bố $\frac{1}{4}$ số cam ban đầu. Số còn lại mẹ chia đều cho 2 anh em. Hỏi mỗi anh em được bao nhiêu quả cam?
A. 4 quả
B. 1 quả
C. 3 quả
D. 2 quả"
843,"Mẹ mua 8 quả cam và ép tất cả lấy nước. Mỗi quả cam sau khi ép cho khoảng 150 ml nước cam. Mẹ rót lượng nước cam ép vào đầy 3 chiếc cốc. Vậy lượng nước cam có trong mỗi cốc là?
A. 400 ml
B. 800 ml
C. 1200 ml
D. 600 ml"
844,"Mẹ mua cho Huyền một quyển truyện giá 25 000 đồng và một cái bút chì giá 7 000 đồng. Mẹ đưa cho cô bán hàng một tờ giấy bạc 50 000 đồng. Hỏi cô bán hàng cần trả lại mẹ bao nhiêu tiền?
A. 32 000 đồng
B. 28 000 đồng
C. 15 000 đồng
D. 18 000 đồng"
845,"Mẹ Nam mang 16 quả trứng gà ra chợ bán. Mẹ đã bán được 6 quả. Mẹ Nam còn số quả trứng gà là?
A. 1 chục quả
B. 11 quả
C. 12 quả
D. 13 quả"
846,"Mẹ vừa nhập về cửa hàng 2 can, mỗi can đựng 2 l mật ong. Hà giúp mẹ rót đều số mật ong đó vào 8 chai. Vậy số mật ong mỗi chai có là?
A. 400 ml
B. 500 ml
C. 600 ml
D. 700 ml"
847,"Mệnh đề nào sau đây là phủ định của mệnh đề 'Mọi động vật đều di chuyển'?
A. Mọi động vật đều không di chuyển
B. Mọi động vật đều đứng yên
C. Có ít nhất một động vật không di chuyển
D. Có ít nhất một động vật di chuyển"
848,"Mèo nặng 6 kg. Mèo nặng hơn vịt là?
A. 4 kg
B. 2 kg
C. 3 kg
D. 1 kg"
849,"Minh có 1 chục cái bút chì. Mai có 14 cái bút chì. Cả hai bạn có tất cả số cái bút chì là?
A. 15 cái bút chì
B. 24 cái bút chì
C. 13 cái bút chì
D. 16 cái bút chì"
85,"“Hình hộp chữ nhật có chiều dài 12cm; chiều rộng 8cm; chiều cao 2,5cm. Diện tích xung quanh của hình hộp chữ nhật đó bằng …..cm2.” Số cần điền vào chỗ chấm là?
A. 50
B. 100
C. 2,4
D. 10"
850,"Mộ máy bay bay từ Hà Nội đến thành phố Hồ Chí Minh hết 1 giờ 45 phút và cần tới thành phố Hồ Chí Minh lúc 9 giờ. Hỏi máy bay phải cất cánh từ Hà Nội vào lúc nào?
A. 7 giờ 45 phút
B. 7 giờ 35 phút
C. 7 giờ 25 phút
D. 7 giờ 15 phút"
851,"Mỗi cái bàn có 4 chân. Hỏi có 6 cái bàn bao nhiêu chân ?
A. 10 chân
B. 24 chân
C. 30 chân"
